Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2072,45,40,35,34,35,39,38,43,26,29,34,39,39,35,38,32,28,34,34,34,33,27,27,41,38,34,39,34
2073,31,42,43,41,35,34,38,33,33,34,40,34,31,34,26,36,36,32,39,37,34,29,36,25,39,39,37,34
2074,30,34,25,38,33,30,32,36,29,26,41,35,28,33,22,34,45,39,35,39,36,44,30,32,27,28,24,31
2075,35,34,33,33,33,37,34,33,40,32,34,32,35,34,31,42,30,38,31,34,34,32,31,35,33,32,33,33
2076,43,34,32,39,31,38,36,27,30,44,31,33,28,32,38,31,41,27,32,34,34,33,33,33,29,32,29,32
2077,34,38,36,44,48,36,39,28,30,34,34,31,25,30,39,29,33,43,20,34,33,37,28,39,39,37,26,34
2078,27,30,37,35,34,33,33,31,28,48,30,38,38,36,31,31,44,24,45,36,35,30,35,42,36,28,33,34
2079,27,44,39,30,35,36,35,28,31,37,30,32,39,33,34,37,38,32,36,30,35,27,32,29,24,29,36,30
2080,37,37,28,41,39,37,37,42,32,29,37,39,35,36,28,37,35,27,36,34,33,40,32,30,32,33,44,35
2081,44,32,31,39,34,34,36,29,34,34,40,29,28,32,29,36,27,38,40,39,35,35,34,28,39,32,28,33
2082,25,38,36,42,31,37,35,42,31,31,36,30,41,35,28,31,32,30,31,34,31,32,30,37,25,35,40,33
2083,42,25,30,29,46,36,35,29,28,32,35,31,37,32,33,31,35,34,34,36,34,34,32,33,39,33,48,37
2084,33,32,32,26,35,31,32,35,41,28,40,34,38,36,36,34,37,28,41,44,37,32,37,47,33,37,31,36
2085,27,36,35,42,45,42,38,29,28,36,41,27,31,32,31,35,22,33,35,33,32,23,40,32,46,33,28,34
2086,37,34,37,38,41,40,38,23,37,35,35,35,30,33,24,40,31,38,32,34,33,30,26,32,40,35,31,32
2087,34,34,40,34,37,41,37,28,37,37,26,34,37,33,40,29,34,32,41,41,36,30,29,24,35,24,34,29
2088,35,36,34,42,34,26,35,43,36,40,42,24,35,37,39,24,31,41,38,32,34,28,36,34,37,40,32,35
2089,39,36,29,36,38,45,37,35,29,34,38,33,33,34,23,28,35,31,34,46,33,40,32,36,26,31,28,32
2090,44,39,46,33,34,43,40,28,30,28,34,34,33,31,39,35,37,33,23,38,34,28,35,40,32,33,33,34
2091,27,36,39,30,29,27,31,28,35,39,29,27,35,32,26,30,30,35,33,41,33,29,25,31,33,36,26,30
2092,31,29,32,35,35,35,33,38,34,32,34,33,41,35,35,39,34,33,26,38,34,37,23,35,33,27,32,31
2093,33,39,37,39,32,36,36,32,28,31,33,30,34,31,32,39,30,35,30,32,33,43,30,34,30,40,33,35
2094,37,35,29,38,37,32,35,28,31,30,30,30,48,33,22,43,39,33,26,36,33,24,40,33,45,32,35,35
2095,27,35,37,29,37,41,34,28,46,29,31,32,30,33,34,23,34,36,29,31,31,27,25,28,34,37,34,31
2096,43,34,39,34,39,33,37,23,32,48,41,38,30,35,37,32,31,35,36,39,35,30,32,22,27,23,32,28
2097,27,31,30,45,34,39,34,39,30,37,33,22,38,33,30,38,35,36,36,39,36,28,30,38,41,35,30,34
2098,33,34,44,36,28,34,35,39,30,30,34,37,36,34,37,29,31,32,43,31,34,37,34,23,29,41,48,35
2099,31,37,40,38,33,33,35,32,34,28,42,33,41,35,36,32,35,38,31,29,34,30,21,31,38,43,33,33
2100,33,35,37,31,32,48,36,36,30,27,30,40,33,33,44,35,30,37,40,22,35,29,36,36,39,37,32,35
