Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2047,16,21,27,23,36,23,24,30,19,25,23,24,34,26,19,26,26,21,24,27,24,23,21,31,20,26,25,24
2048,29,19,30,28,28,20,26,20,21,29,22,23,27,24,29,29,23,30,20,30,27,23,28,21,34,27,20,26
2049,33,23,29,21,39,23,28,28,25,23,42,31,24,29,22,33,21,29,27,27,27,22,25,23,25,26,24,24
2050,23,27,29,24,27,31,27,27,23,24,24,24,27,25,28,27,28,28,22,23,26,27,28,33,36,17,27,28
2051,31,27,23,23,18,24,24,25,30,33,31,21,22,27,31,26,27,29,31,28,29,24,26,25,25,26,26,25
2052,27,26,23,23,35,26,27,24,27,33,17,28,28,26,30,24,26,24,31,23,26,27,24,27,32,28,28,28
2053,24,25,23,30,26,22,25,25,25,29,31,26,35,29,27,31,29,28,22,25,27,22,28,26,27,25,24,25
2054,25,29,25,21,30,27,26,24,18,24,32,18,32,25,32,31,20,25,28,27,27,22,26,25,25,27,28,26
2055,24,19,32,31,26,24,26,20,25,30,23,29,29,26,24,23,27,36,41,28,30,20,17,21,33,19,18,21
2056,21,26,29,21,20,26,24,21,26,28,21,30,24,25,31,23,31,27,27,22,27,31,22,26,28,23,31,27
2057,28,30,28,28,26,25,28,27,28,19,33,37,26,28,31,28,24,22,25,17,25,24,17,27,29,32,22,25
2058,27,22,24,31,19,22,24,31,21,30,29,25,26,27,30,25,33,25,27,31,29,25,19,24,30,31,30,27
2059,23,27,17,29,25,32,26,29,24,26,23,26,27,26,23,34,23,36,36,23,29,27,32,26,29,20,25,27
2060,22,26,28,23,28,26,26,28,33,34,18,27,31,29,26,28,31,18,35,16,26,25,25,24,27,24,25,25
2061,28,31,20,29,31,34,29,27,29,21,21,31,27,26,30,27,25,28,23,19,25,30,30,29,27,23,25,27
2062,22,29,27,28,29,25,27,21,32,25,18,30,19,24,25,21,18,25,25,28,24,21,25,31,29,25,25,26
2063,20,21,29,27,33,29,27,28,33,21,21,20,27,25,22,25,30,27,30,30,27,33,30,27,28,32,27,30
2064,26,27,23,26,25,29,26,21,27,27,26,28,21,25,27,26,23,18,26,30,25,17,28,18,28,22,18,22
2065,24,25,23,29,31,25,26,19,26,27,21,30,26,25,33,23,32,25,26,27,28,31,20,30,26,19,24,25
2066,26,23,22,26,16,26,23,28,39,22,23,24,23,27,14,24,23,32,24,30,25,26,22,28,29,18,28,25
2067,22,27,19,27,27,27,25,23,32,30,19,29,29,27,21,31,28,34,28,23,28,33,30,25,31,30,26,29
2068,21,24,27,31,30,24,26,24,29,23,30,35,35,29,25,18,32,23,27,22,25,27,27,30,26,27,28,28
2069,23,31,26,23,28,26,26,30,34,27,33,22,24,28,27,25,26,27,21,29,26,31,34,20,28,27,23,27
2070,30,32,25,28,27,26,28,25,26,25,25,29,23,26,24,27,25,27,37,22,27,28,30,25,28,34,37,30
2071,28,24,20,25,25,19,24,29,33,23,24,23,25,26,19,23,26,27,31,22,25,22,25,18,29,26,23,24
2072,27,32,22,28,28,34,29,33,36,34,20,17,29,28,23,26,33,28,28,25,27,14,23,21,23,32,29,24
2073,29,25,22,23,30,29,26,23,23,19,20,31,26,24,29,22,27,35,27,30,28,25,31,21,29,26,28,27
2074,23,23,30,30,28,26,27,28,21,27,23,29,27,26,26,36,38,19,25,27,29,27,22,30,23,23,23,25
2075,26,28,30,30,30,27,29,29,25,32,28,34,23,29,25,23,26,28,29,32,27,31,29,23,30,30,21,27
2076,22,32,26,25,23,26,26,21,22,27,25,26,32,26,18,32,24,22,30,28,26,28,33,22,24,34,33,29
2077,24,30,30,22,30,31,28,31,22,32,22,27,32,28,27,28,25,25,24,29,26,26,24,31,31,27,27,28
2078,24,27,24,27,34,29,28,23,31,31,28,27,24,27,29,30,25,28,27,30,28,34,27,27,24,26,26,27
2079,37,30,27,28,29,19,28,26,28,33,25,36,19,28,24,21,31,26,25,25,25,25,30,31,27,24,27,27
2080,22,19,26,34,21,29,25,29,27,32,35,30,26,30,19,27,25,23,29,26,25,26,16,31,30,32,30,28
2081,26,32,25,26,25,22,26,30,29,22,28,27,33,28,27,26,15,29,26,27,25,32,29,25,30,28,24,28
2082,28,30,23,23,18,26,25,17,26,29,28,24,22,24,30,30,33,30,33,25,30,26,22,21,26,34,18,25
2083,25,32,26,28,25,23,27,26,29,30,31,35,29,30,27,30,25,26,24,29,27,37,30,35,33,29,33,33
2084,25,32,25,30,30,26,28,31,26,32,36,31,21,30,21,28,27,31,24,29,27,25,28,30,28,23,24,26
2085,26,23,23,17,26,33,25,31,32,22,32,23,22,27,24,26,25,29,26,21,25,26,26,19,33,22,24,25
2086,32,21,19,34,22,25,26,20,28,20,35,26,28,26,24,22,20,27,24,17,22,23,28,23,22,28,26,25
2087,21,32,25,36,25,28,28,25,26,22,28,22,24,25,21,26,30,34,35,37,31,26,26,20,26,31,20,25
2088,34,32,34,18,24,28,28,29,33,31,31,27,25,29,17,32,28,30,32,26,28,24,30,30,23,22,27,26
2089,24,26,18,35,23,24,25,22,26,28,26,28,27,26,28,31,27,20,25,25,26,23,27,29,33,23,31,28
2090,24,28,24,26,28,22,25,25,30,24,28,27,28,27,28,25,23,28,29,22,26,17,18,24,29,29,31,25
2091,33,25,31,26,21,28,27,25,18,24,16,30,25,23,21,21,24,35,25,29,26,19,32,25,26,29,29,27
2092,27,24,20,22,22,25,23,23,20,30,27,25,28,26,19,27,28,28,20,23,24,20,26,22,24,25,27,24
2093,23,24,25,32,28,26,26,29,29,28,28,22,29,28,27,23,34,27,27,19,26,31,28,27,26,28,22,27
2094,29,29,23,28,29,21,27,30,22,23,24,24,26,25,25,29,26,26,26,24,26,31,29,27,21,29,20,26
2095,27,22,27,37,33,23,28,26,26,30,29,28,18,26,21,31,29,26,23,24,26,27,20,25,27,23,23,24
2096,21,33,26,22,24,23,25,31,19,35,31,37,15,28,20,22,25,26,29,28,25,24,22,39,30,23,28,28
2097,19,25,21,25,27,34,25,24,25,22,31,24,26,25,28,28,24,24,26,22,25,30,27,28,32,35,33,31
2098,24,24,41,30,24,21,27,29,37,17,27,30,23,27,21,20,31,30,31,19,25,17,28,27,26,28,22,25
2099,24,28,27,27,23,29,26,24,29,26,30,18,24,25,35,27,28,25,32,33,30,29,19,26,33,31,28,28
2100,25,27,22,31,19,17,24,28,32,23,27,27,22,27,30,25,22,28,36,19,27,25,20,27,31,25,23,25
