Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2063,22,26,25,27,18,29,25,27,20,18,33,17,34,25,22,23,28,47,23,16,27,18,14,19,28,23,27,22
2064,11,29,27,21,25,24,23,29,20,29,25,34,25,27,22,27,25,25,26,24,25,34,28,35,23,23,23,28
2065,28,19,17,19,24,31,23,19,20,26,25,21,25,23,31,24,35,23,20,24,26,23,25,14,23,31,20,23
2066,26,27,29,36,27,32,30,20,29,25,25,25,25,25,33,23,26,31,19,39,29,33,14,25,32,18,23,24
2067,31,23,30,21,35,27,28,19,26,21,28,25,22,24,17,20,31,20,20,25,22,24,25,21,37,31,24,27
2068,21,24,27,21,28,23,24,22,32,21,31,20,25,25,30,25,30,31,22,18,26,16,23,25,29,25,25,24
2069,33,23,24,20,28,21,25,22,17,21,23,33,35,25,14,24,20,26,21,27,22,21,23,24,37,23,25,26
2070,28,26,42,27,17,26,28,23,19,31,27,20,23,24,26,18,38,13,29,22,24,21,25,27,18,19,32,24
2071,21,17,18,27,26,24,22,27,27,19,16,23,39,25,14,19,35,22,22,29,24,22,20,24,29,22,22,23
2072,26,26,26,33,30,30,29,33,31,20,22,24,30,27,23,17,19,31,21,36,25,23,15,26,30,20,23,23
2073,27,38,25,27,21,20,26,26,24,20,27,30,22,25,12,30,34,28,23,24,25,22,22,17,26,20,27,22
2074,25,22,10,29,21,36,24,31,32,16,37,23,18,26,19,27,42,30,18,25,27,34,26,22,27,19,15,24
2075,30,22,21,29,25,32,27,26,25,22,20,22,24,23,28,32,36,27,21,23,28,26,14,20,32,19,22,22
2076,29,23,24,29,26,22,26,21,19,22,23,25,22,22,22,21,32,32,28,28,27,17,22,21,19,19,19,20
2077,27,38,19,32,33,31,30,23,18,16,25,18,10,18,22,21,28,29,19,29,25,24,22,20,34,30,19,25
2078,19,20,29,28,26,32,26,23,20,29,24,35,33,27,24,19,34,20,27,28,25,16,22,31,32,18,24,24
2079,16,31,24,27,29,34,27,22,20,20,26,17,30,23,25,28,31,25,25,20,26,23,23,16,28,15,30,23
2080,29,19,19,24,26,23,23,35,29,20,26,22,20,25,24,31,24,18,21,25,24,18,26,16,30,11,29,22
