Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2070,25,25,35,22,28,28,27,23,48,30,22,28,24,29,25,21,44,31,17,16,26,22,23,28,26,22,23,24
2071,29,15,34,24,25,21,25,21,30,19,34,23,22,25,20,27,37,35,19,22,27,25,28,25,19,26,19,24
2072,30,20,22,17,31,22,24,17,21,29,16,28,24,23,22,24,37,24,15,28,25,23,24,25,22,22,24,23
2073,17,32,34,24,23,23,26,26,25,17,27,35,13,24,15,25,35,29,18,31,26,30,24,16,20,30,26,24
2074,19,22,20,35,24,22,24,31,14,30,27,19,20,24,21,23,43,15,26,34,27,24,19,24,42,25,13,25
2075,28,36,19,28,24,15,25,28,19,20,38,22,37,27,25,17,39,24,21,25,25,28,24,19,21,21,26,23
2076,38,23,29,31,25,25,29,38,26,15,26,16,20,24,24,27,25,35,38,40,32,31,20,24,19,21,22,23
2077,27,28,24,21,39,33,29,24,20,23,18,24,23,22,23,24,28,22,21,23,24,20,17,41,31,26,17,25
2078,20,32,27,23,32,25,27,24,29,19,24,35,26,26,20,25,43,32,27,22,28,20,17,24,15,22,20,20
2079,21,25,22,22,23,32,24,27,27,36,28,33,25,29,23,25,28,18,17,22,22,22,42,23,19,14,29,25
2080,27,17,29,23,25,25,24,26,26,17,22,31,21,24,25,22,41,28,34,30,30,20,22,32,18,21,15,21
