Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2070,37,21,31,38,29,46,34,29,25,24,35,31,36,30,25,26,31,26,19,21,25,26,31,24,32,24,32,28
2071,35,30,39,35,35,28,34,14,35,22,28,21,25,24,30,28,28,36,34,34,32,23,33,22,31,37,32,30
2072,26,39,39,34,33,25,33,29,46,25,29,29,29,31,26,34,26,28,24,26,27,33,31,28,36,25,35,31
2073,24,34,36,31,25,38,31,30,36,26,39,28,32,32,21,32,18,27,30,25,26,34,38,29,34,29,41,34
2074,31,34,27,22,34,32,30,32,24,29,54,21,29,32,20,37,31,34,25,30,30,37,26,20,34,34,27,30
2075,32,27,38,28,44,33,34,30,37,30,27,29,28,30,20,28,24,35,27,38,29,19,19,23,21,32,21,23
2076,34,28,23,29,37,23,29,31,34,23,38,47,33,34,33,30,25,27,31,37,31,29,37,23,27,33,29,30
2077,27,30,43,30,25,36,32,30,33,29,34,40,28,32,34,28,15,36,43,33,32,33,38,34,31,24,28,31
2078,35,28,37,31,26,44,34,31,26,37,31,29,27,30,28,34,26,40,30,42,33,37,26,34,30,18,27,29
2079,31,27,25,44,25,28,30,33,32,31,34,36,31,33,36,45,28,26,29,27,32,23,26,30,39,28,34,30
