Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2086,3,4,10,3,12,0,5,5,8,8,4,7,1,6,4,9,4,1,7,5,5,6,15,11,6,7,11,9
2087,0,2,1,5,5,0,2,9,4,9,10,6,1,7,2,1,7,2,5,5,4,12,7,12,1,8,5,8
2088,5,0,6,3,2,4,3,6,7,9,3,4,4,6,1,3,5,6,10,3,5,14,10,7,6,14,6,10
2089,1,6,1,9,11,1,5,7,2,3,2,12,8,6,10,8,7,8,6,5,7,12,18,13,4,12,4,11
2090,4,5,2,4,6,2,4,0,10,2,1,4,5,4,10,9,8,4,9,2,7,4,9,8,10,3,6,7
2091,1,5,4,1,4,0,3,5,11,3,2,3,3,5,2,11,10,4,5,6,6,5,10,8,12,12,9,9
2092,1,5,3,4,4,5,4,1,7,7,2,8,7,5,5,9,6,0,3,1,4,24,9,12,6,11,8,12
2093,2,3,1,7,7,6,4,11,8,11,4,14,4,9,5,5,8,1,13,4,6,12,12,7,3,11,15,10
2094,4,4,5,7,9,4,6,7,3,6,3,12,5,6,4,6,4,0,4,3,4,11,8,13,6,13,0,9
2095,4,3,0,3,3,5,3,2,3,11,5,7,1,5,11,7,4,11,6,5,7,8,5,3,10,14,12,9
2096,6,5,6,3,0,2,4,5,10,4,4,6,11,7,4,15,17,2,10,4,9,15,5,13,6,8,8,9
2097,2,7,1,2,5,2,3,3,3,6,4,4,7,5,5,8,5,6,8,7,7,11,13,10,11,15,5,11
2098,9,7,3,3,3,1,4,5,0,6,7,7,4,5,7,7,10,7,7,9,8,10,13,9,8,17,6,11
2099,1,3,6,0,0,10,3,5,8,8,2,7,4,6,8,14,5,4,7,9,8,5,6,14,7,6,5,7
2100,3,4,2,3,2,3,3,5,6,5,7,8,3,6,,13,5,3,,9,8,12,11,10,5,11,5,9
