Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2083,18,29,26,22,24,28,25,39,27,23,27,24,26,28,23,30,28,26,25,39,29,33,29,23,27,25,26,27
2084,36,34,28,28,22,22,28,32,30,25,22,28,34,29,20,26,31,34,26,26,27,24,22,21,25,21,29,24
2085,26,25,25,31,28,27,27,30,32,29,32,23,27,29,21,29,28,22,24,21,24,24,21,17,36,25,20,24
2086,26,20,23,38,22,39,28,27,24,25,21,31,20,25,19,25,27,26,22,28,25,24,28,29,28,28,24,27
2087,26,26,22,34,17,26,25,28,25,22,25,30,32,27,23,30,24,25,20,21,24,30,25,22,26,23,28,26
2088,20,33,28,28,31,21,27,23,27,21,36,27,25,27,23,28,36,28,23,26,27,26,23,32,29,27,19,26
2089,24,21,23,35,21,28,25,32,34,36,32,18,28,30,19,19,29,22,23,35,25,19,28,26,33,29,31,28
2090,24,24,18,30,21,24,24,25,24,29,26,25,24,26,29,23,17,21,29,30,25,18,26,29,28,16,20,23
2091,32,31,21,28,21,29,27,30,22,19,32,20,34,26,27,18,34,35,31,24,28,22,32,27,24,29,31,28
2092,29,26,30,29,23,25,27,27,38,26,35,29,21,29,37,25,31,29,25,29,29,19,22,15,31,21,27,23
2093,25,33,23,33,18,24,26,26,24,21,29,30,26,26,25,25,31,32,27,21,27,35,24,28,30,19,27,27
2094,26,34,31,21,21,24,26,22,30,22,30,29,28,27,38,22,24,23,25,22,26,26,17,24,31,25,28,25
2095,26,34,42,17,41,22,30,25,27,27,26,25,24,26,25,21,28,22,27,29,25,32,27,21,25,31,27,27
2096,23,30,24,33,22,27,27,25,27,32,29,29,20,27,28,21,25,33,29,20,26,21,22,28,31,36,20,26
2097,23,24,36,22,28,22,26,27,27,22,31,24,23,26,24,23,25,26,34,26,26,23,29,26,15,24,24,24
2098,21,20,22,25,30,27,24,27,25,22,29,28,20,25,21,30,18,26,26,27,25,29,32,27,29,20,16,26
2099,24,28,25,29,16,24,24,25,25,22,29,18,23,24,24,24,33,26,28,30,28,19,23,27,27,20,30,24
2100,21,28,22,34,25,35,28,34,27,27,28,28,37,30,17,26,22,26,20,22,22,28,20,30,23,25,26,25
