Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
2071,37,23,33,34,30,30,31,30,31,21,28,22,33,28,25,26,26,27,34,33,29,24,34,26,27,16,23,25
2072,45,42,17,32,24,35,33,38,29,27,26,22,36,30,30,33,30,29,35,27,31,19,32,32,28,31,21,27
2073,34,30,30,28,22,17,27,30,25,26,25,38,35,30,30,27,29,26,34,23,28,26,33,31,30,41,36,33
2074,34,24,32,43,49,38,37,35,27,29,27,26,37,30,29,31,28,29,29,32,30,29,22,27,27,24,27,26
2075,34,39,33,30,44,38,36,25,30,36,27,37,22,30,30,27,20,35,32,26,28,27,37,20,27,29,16,26
2076,23,40,30,21,19,30,27,31,28,26,33,30,26,29,26,41,22,32,31,34,31,36,31,28,30,36,36,33
2077,27,29,31,23,31,39,30,39,30,26,28,30,26,30,30,34,22,35,37,32,32,28,29,35,27,28,24,29
2078,28,32,26,25,23,28,27,30,35,32,32,38,26,32,28,39,27,27,23,32,29,23,32,16,27,31,31,27
2079,28,36,37,31,49,23,34,37,27,22,27,32,30,29,28,28,30,24,23,34,28,33,36,27,23,29,23,29
2080,27,29,35,37,24,28,30,22,22,33,28,36,31,29,21,30,23,26,28,24,25,35,17,21,25,31,30,27
2081,29,24,30,41,21,30,29,21,33,25,27,23,28,26,29,33,19,38,42,26,31,34,37,21,29,26,31,30
2082,31,38,32,28,35,32,33,32,37,35,25,24,21,29,44,49,31,36,21,36,36,14,31,27,23,24,30,25
2083,35,43,26,32,47,34,36,17,32,29,35,31,36,30,30,35,26,38,25,33,31,35,32,27,30,25,28,30
2084,34,35,28,31,31,25,31,27,29,34,38,40,32,33,22,34,26,27,31,30,28,30,32,29,27,27,26,29
2085,28,26,35,25,26,35,29,38,28,27,34,27,21,29,25,28,31,28,28,22,27,28,36,26,35,22,22,28
2086,24,24,28,34,24,34,28,23,35,27,29,23,25,27,22,23,24,33,36,20,26,24,34,34,23,38,24,30
2087,24,29,32,34,33,36,31,26,23,32,27,35,25,28,31,23,24,36,25,26,28,35,34,29,24,36,25,31
2088,25,24,47,25,37,34,32,25,35,25,23,34,29,29,19,31,23,30,27,26,26,22,24,29,25,36,33,28
2089,37,25,33,39,34,39,35,21,35,32,33,31,26,30,26,28,24,29,29,38,29,26,30,28,25,34,26,28
2090,27,34,39,21,36,24,30,25,37,29,37,28,30,31,30,22,29,33,30,22,28,30,28,24,31,28,22,27
2091,31,35,33,23,32,25,30,24,31,27,25,26,28,27,24,25,21,38,25,30,27,15,40,31,30,26,27,28
2092,38,38,28,27,28,27,31,25,33,27,29,36,39,32,15,19,28,33,20,28,24,25,35,28,24,27,29,28
2093,28,27,28,29,40,36,31,29,28,28,27,32,33,30,17,32,27,30,36,28,28,31,32,31,28,36,37,33
2094,29,31,32,29,27,30,30,39,41,38,28,22,35,34,17,26,23,26,40,28,27,30,21,27,34,34,29,29
2095,26,25,33,32,35,30,30,18,27,18,31,37,22,26,32,26,32,33,25,35,31,27,23,23,27,18,26,24
2096,27,33,28,25,26,29,28,35,34,37,27,32,19,31,29,30,17,43,32,41,32,25,39,32,33,24,23,29
2097,36,39,36,26,33,34,34,37,30,25,29,27,22,28,21,37,24,36,32,23,29,31,26,33,23,30,16,27
2098,26,30,31,36,26,24,29,30,43,30,36,27,24,32,31,34,24,27,32,17,28,14,35,34,24,25,24,26
2099,30,35,25,30,32,30,30,34,28,25,40,39,23,32,36,37,30,22,38,35,33,29,34,30,31,32,31,31
2100,23,32,23,35,23,20,26,37,29,22,36,41,35,33,30,32,20,41,36,31,32,27,23,25,29,33,40,30
