Year,BCC-CSM1.1_RCP2.6,CESM1-CAM5_RCP2.6,GFDL-CM3_RCP2.6,GISS-EL-R_RCP2.6,HadGEM2-ES_RCP2.6,NorESM1-M_RCP2.6,ENS-AV_RCP2.6,BCC-CSM1.1_RCP4.5,CESM1-CAM5_RCP4.5,GFDL-CM3_RCP4.5,GISS-EL-R_RCP4.5,HadGEM2-ES_RCP4.5,NorESM1-M_RCP4.5,ENS-AV_RCP4.5,BCC-CSM1.1_RCP6.0,CESM1-CAM5_RCP6.0,GFDL-CM3_RCP6.0,GISS-EL-R_RCP6.0,HadGEM2-ES_RCP6.0,NorESM1-M_RCP6.0,ENS-AV_RCP6.0,BCC-CSM1.1_RCP8.5,CESM1-CAM5_RCP8.5,GFDL-CM3_RCP8.5,GISS-EL-R_RCP8.5,HadGEM2-ES_RCP8.5,NorESM1-M_RCP8.5,ENS-AV_RCP8.5
1971,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!,,,,,,,#DIV/0!
2068,35,35,34,36,46,26,35,42,40,23,32,42,30,35,40,38,54,46,35,29,40,30,50,27,33,36,39,36
2069,35,29,38,35,36,53,38,45,43,44,42,39,35,41,26,20,48,33,38,30,33,37,34,34,51,34,27,36
2070,29,40,44,36,49,44,40,33,47,36,32,42,39,38,36,28,57,33,35,36,38,24,37,36,34,18,36,31
2071,40,26,39,32,34,28,33,36,33,22,44,43,35,36,26,38,56,39,28,37,37,34,37,43,30,25,30,33
2072,40,28,35,30,43,34,35,33,45,32,29,41,30,35,25,40,62,28,22,43,37,40,39,38,34,35,46,39
2073,34,42,42,23,36,37,36,50,27,30,31,37,33,35,32,29,55,42,27,52,40,34,23,25,20,31,36,28
2074,37,22,36,41,35,37,35,35,40,37,37,37,33,37,28,33,51,27,38,38,36,32,32,37,49,29,28,35
2075,40,49,31,38,31,27,36,39,27,24,47,39,46,37,34,26,53,38,35,41,38,37,33,30,30,21,35,31
2076,43,36,40,36,32,33,37,41,32,26,31,31,32,32,37,46,48,50,43,52,46,50,38,41,32,22,28,35
2077,38,41,43,38,46,35,40,40,42,30,27,32,43,36,28,42,42,30,34,36,35,28,27,48,45,36,32,36
